Proje_ID,Bolge,Sehir,Proje_Tipi,Konut_Sayisi,Konut_Fiyati_TL,Toplam_Basvuru,Kura_Kazanma_Sansi_Yuzde,Pesinat_Orani_Yuzde,Pesinat_Tutari_TL,Vade_Ay,Baslangic_Taksiti_TL,Proje_Durumu
TOKI_2026_019727,Güneydogu Anadolu,Kilis,Sosyal Konut (Alt Gelir),169,943000.0,1448,11.67,10,94000.0,240,4000.0,Insaat Halinde
TOKI_2026_019728,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),659,1978000.0,13274,4.96,10,198000.0,240,7000.0,Planlama Asamasinda
TOKI_2026_019729,Akdeniz,Antalya,Orta Gelir Konut,314,2708000.0,1917,16.38,20,542000.0,180,12000.0,Planlama Asamasinda
TOKI_2026_019730,Ege,Izmir,Sosyal Konut (Alt Gelir),1835,1541000.0,31655,5.8,10,154000.0,240,6000.0,Insaat Halinde
TOKI_2026_019731,Dogu Anadolu,Iğdir,Sosyal Konut (Alt Gelir),1374,1148000.0,12183,11.28,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_019732,Marmara,Istanbul,Orta Gelir Konut,1970,3335000.0,36301,5.43,20,667000.0,180,15000.0,Planlama Asamasinda
TOKI_2026_019733,Marmara,Bursa,Sosyal Konut (Alt Gelir),2388,1352000.0,40994,5.83,10,135000.0,240,5000.0,Insaat Halinde
TOKI_2026_019734,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2221,1338000.0,28574,7.77,10,134000.0,240,5000.0,Tamamlandi
TOKI_2026_019735,Güneydogu Anadolu,Adiyaman,Sosyal Konut (Alt Gelir),2976,1028000.0,25915,11.48,10,103000.0,240,4000.0,Tamamlandi
TOKI_2026_019736,Dogu Anadolu,Malatya,Sosyal Konut (Alt Gelir),2868,1189000.0,11545,24.84,10,119000.0,240,4000.0,Tamamlandi
TOKI_2026_019737,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),911,1590000.0,19266,4.73,10,159000.0,240,6000.0,Insaat Halinde
TOKI_2026_019738,Ege,Izmir,Sosyal Konut (Alt Gelir),2564,1912000.0,45183,5.67,10,191000.0,240,7000.0,Tamamlandi
TOKI_2026_019739,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1060,1703000.0,17872,5.93,10,170000.0,240,6000.0,Tamamlandi
TOKI_2026_019740,Ic Anadolu,Aksaray,Sosyal Konut (Alt Gelir),582,1176000.0,2406,24.19,10,118000.0,240,4000.0,Tamamlandi
TOKI_2026_019741,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1030,1906000.0,36471,2.82,10,191000.0,240,7000.0,Insaat Halinde
TOKI_2026_019742,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,2487,2148000.0,11095,22.42,20,430000.0,180,10000.0,Insaat Halinde
TOKI_2026_019743,Akdeniz,Hatay,Sosyal Konut (Alt Gelir),2328,1166000.0,19611,11.87,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_019744,Ege,Izmir,Sosyal Konut (Alt Gelir),2551,1702000.0,56687,4.5,10,170000.0,240,6000.0,Tamamlandi
TOKI_2026_019745,Akdeniz,Mersin,Orta Gelir Konut,1018,2640000.0,4169,24.42,20,528000.0,180,12000.0,Tamamlandi
TOKI_2026_019746,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),1541,1248000.0,8519,18.09,10,125000.0,240,5000.0,Insaat Halinde
TOKI_2026_019747,Akdeniz,Adana,Sosyal Konut (Alt Gelir),2658,1129000.0,17692,15.02,10,113000.0,240,4000.0,Tamamlandi
TOKI_2026_019748,Ege,Afyonkarahisar,Orta Gelir Konut,1204,2495000.0,4829,24.93,20,499000.0,180,11000.0,Insaat Halinde
TOKI_2026_019749,Marmara,Istanbul,Orta Gelir Konut,1195,3183000.0,20071,5.95,20,637000.0,180,14000.0,Insaat Halinde
TOKI_2026_019750,Ege,Manisa,Sosyal Konut (Alt Gelir),515,1395000.0,4480,11.5,10,140000.0,240,5000.0,Insaat Halinde
TOKI_2026_019751,Karadeniz,Bartin,Orta Gelir Konut,2115,1906000.0,9933,21.29,20,381000.0,180,8000.0,Insaat Halinde
TOKI_2026_019752,Karadeniz,Tokat,Orta Gelir Konut,160,1811000.0,690,23.19,20,362000.0,180,8000.0,Insaat Halinde
TOKI_2026_019753,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2518,1418000.0,31467,8.0,10,142000.0,240,5000.0,Insaat Halinde
TOKI_2026_019754,Ege,Izmir,Kentsel Donusum,1668,3231000.0,16561,10.07,20,646000.0,180,14000.0,Insaat Halinde
TOKI_2026_019755,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),923,1621000.0,16548,5.58,10,162000.0,240,6000.0,Tamamlandi
TOKI_2026_019756,Akdeniz,Adana,Sosyal Konut (Alt Gelir),1197,1584000.0,9958,12.02,10,158000.0,240,6000.0,Insaat Halinde
TOKI_2026_019757,Marmara,Bursa,Kentsel Donusum,2004,2738000.0,23736,8.44,20,548000.0,180,12000.0,Planlama Asamasinda
TOKI_2026_019758,Ic Anadolu,Cankiri,Sosyal Konut (Alt Gelir),2402,1324000.0,9804,24.5,10,132000.0,240,5000.0,Tamamlandi
TOKI_2026_019759,Dogu Anadolu,Malatya,Kentsel Donusum,2431,1910000.0,8547,28.44,20,382000.0,180,8000.0,Insaat Halinde
TOKI_2026_019760,Marmara,Tekirdag,Sosyal Konut (Alt Gelir),840,1217000.0,8250,10.18,10,122000.0,240,5000.0,Insaat Halinde
TOKI_2026_019761,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1683,1974000.0,42541,3.96,10,197000.0,240,7000.0,Tamamlandi
TOKI_2026_019762,Akdeniz,Antalya,Orta Gelir Konut,2848,2518000.0,30761,9.26,20,504000.0,180,11000.0,Insaat Halinde
TOKI_2026_019763,Akdeniz,Adana,Sosyal Konut (Alt Gelir),886,1593000.0,4178,21.21,10,159000.0,240,6000.0,Tamamlandi
TOKI_2026_019764,Güneydogu Anadolu,Sirnak,Sosyal Konut (Alt Gelir),1842,903000.0,11771,15.65,10,90000.0,240,3000.0,Insaat Halinde
TOKI_2026_019765,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2490,1819000.0,106855,2.33,10,182000.0,240,7000.0,Tamamlandi
TOKI_2026_019766,Marmara,Bursa,Sosyal Konut (Alt Gelir),1905,1472000.0,47833,3.98,10,147000.0,240,6000.0,Insaat Halinde
TOKI_2026_019767,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),1452,1163000.0,7176,20.23,10,116000.0,240,4000.0,Tamamlandi
TOKI_2026_019768,Güneydogu Anadolu,Diyarbakir,Sosyal Konut (Alt Gelir),2333,1060000.0,17984,12.97,10,106000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_019769,Ege,Izmir,Sosyal Konut (Alt Gelir),2383,1599000.0,56558,4.21,10,160000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_019770,Ege,Izmir,Orta Gelir Konut,1558,3212000.0,9671,16.11,20,642000.0,180,14000.0,Insaat Halinde
TOKI_2026_019771,Marmara,Bursa,Orta Gelir Konut,1118,2624000.0,14757,7.58,20,525000.0,180,12000.0,Insaat Halinde
TOKI_2026_019772,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2533,1545000.0,55695,4.55,10,154000.0,240,6000.0,Tamamlandi
TOKI_2026_019773,Marmara,Edirne,Sosyal Konut (Alt Gelir),851,1345000.0,11721,7.26,10,134000.0,240,5000.0,Insaat Halinde
TOKI_2026_019774,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,2699,2162000.0,7555,35.72,20,432000.0,180,10000.0,Insaat Halinde
TOKI_2026_019775,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),1432,1009000.0,10633,13.47,10,101000.0,240,4000.0,Insaat Halinde
TOKI_2026_019776,Akdeniz,Adana,Kentsel Donusum,1298,2458000.0,5623,23.08,20,492000.0,180,11000.0,Insaat Halinde
TOKI_2026_019777,Karadeniz,Amasya,Kentsel Donusum,2067,1757000.0,5244,39.42,20,351000.0,180,8000.0,Tamamlandi
TOKI_2026_019778,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2514,996000.0,18275,13.76,10,100000.0,240,4000.0,Tamamlandi
TOKI_2026_019779,Ege,Izmir,Sosyal Konut (Alt Gelir),485,1810000.0,7696,6.3,10,181000.0,240,7000.0,Insaat Halinde
TOKI_2026_019780,Dogu Anadolu,Hakkari,Sosyal Konut (Alt Gelir),1670,1241000.0,13181,12.67,10,124000.0,240,5000.0,Insaat Halinde
TOKI_2026_019781,Ic Anadolu,Yozgat,Kentsel Donusum,703,2198000.0,2190,32.1,20,440000.0,180,10000.0,Insaat Halinde
TOKI_2026_019782,Güneydogu Anadolu,Adiyaman,Sosyal Konut (Alt Gelir),133,1029000.0,547,24.31,10,103000.0,240,4000.0,Tamamlandi
TOKI_2026_019783,Dogu Anadolu,Kars,Sosyal Konut (Alt Gelir),676,1104000.0,5139,13.15,10,110000.0,240,4000.0,Insaat Halinde
TOKI_2026_019784,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),2061,1108000.0,9210,22.38,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_019785,Akdeniz,Antalya,Orta Gelir Konut,805,2496000.0,6114,13.17,20,499000.0,180,11000.0,Tamamlandi
TOKI_2026_019786,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2237,992000.0,18197,12.29,10,99000.0,240,4000.0,Tamamlandi
TOKI_2026_019787,Ic Anadolu,Ankara,Kentsel Donusum,535,3305000.0,7358,7.27,20,661000.0,180,15000.0,Tamamlandi
TOKI_2026_019788,Marmara,Canakkale,Sosyal Konut (Alt Gelir),2777,1528000.0,34259,8.11,10,153000.0,240,6000.0,Insaat Halinde
TOKI_2026_019789,Marmara,Bursa,Sosyal Konut (Alt Gelir),2610,1397000.0,35207,7.41,10,140000.0,240,5000.0,Insaat Halinde
TOKI_2026_019790,Akdeniz,Kahramanmaras,Orta Gelir Konut,625,2461000.0,2577,24.25,20,492000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_019791,Karadeniz,Karabuk,Sosyal Konut (Alt Gelir),2273,1289000.0,10313,22.04,10,129000.0,240,5000.0,Tamamlandi
TOKI_2026_019792,Akdeniz,Adana,Kentsel Donusum,533,2637000.0,1588,33.56,20,527000.0,180,12000.0,Tamamlandi
TOKI_2026_019793,Karadeniz,Sinop,Kentsel Donusum,435,2009000.0,1400,31.07,20,402000.0,180,9000.0,Insaat Halinde
TOKI_2026_019794,Ic Anadolu,Ankara,Orta Gelir Konut,1738,3396000.0,21013,8.27,20,679000.0,180,15000.0,Tamamlandi
TOKI_2026_019795,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),1930,914000.0,15196,12.7,10,91000.0,240,3000.0,Tamamlandi
TOKI_2026_019796,Güneydogu Anadolu,Sirnak,Sosyal Konut (Alt Gelir),1131,1183000.0,8275,13.67,10,118000.0,240,4000.0,Tamamlandi
TOKI_2026_019797,Marmara,Canakkale,Orta Gelir Konut,494,2486000.0,3322,14.87,20,497000.0,180,11000.0,Insaat Halinde
TOKI_2026_019798,Akdeniz,Adana,Sosyal Konut (Alt Gelir),211,1422000.0,977,21.6,10,142000.0,240,5000.0,Tamamlandi
TOKI_2026_019799,Ege,Afyonkarahisar,Sosyal Konut (Alt Gelir),1632,1292000.0,13218,12.35,10,129000.0,240,5000.0,Insaat Halinde
TOKI_2026_019800,Ege,Izmir,Sosyal Konut (Alt Gelir),539,1954000.0,8202,6.57,10,195000.0,240,7000.0,Tamamlandi
TOKI_2026_019801,Ic Anadolu,Kirikkale,Sosyal Konut (Alt Gelir),2521,1297000.0,20341,12.39,10,130000.0,240,5000.0,Tamamlandi
TOKI_2026_019802,Ic Anadolu,Ankara,Orta Gelir Konut,2552,3302000.0,31434,8.12,20,660000.0,180,15000.0,Tamamlandi
TOKI_2026_019803,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),2871,953000.0,18038,15.92,10,95000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_019804,Ic Anadolu,Cankiri,Orta Gelir Konut,2258,2100000.0,10665,21.17,20,420000.0,180,9000.0,Insaat Halinde
TOKI_2026_019805,Marmara,Istanbul,Sosyal Konut (Alt Gelir),76,1920000.0,1866,4.07,10,192000.0,240,7000.0,Tamamlandi
TOKI_2026_019806,Ic Anadolu,Cankiri,Sosyal Konut (Alt Gelir),69,1197000.0,555,12.43,10,120000.0,240,4000.0,Tamamlandi
TOKI_2026_019807,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),2593,1348000.0,20182,12.85,10,135000.0,240,5000.0,Insaat Halinde
TOKI_2026_019808,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2520,1653000.0,45600,5.53,10,165000.0,240,6000.0,Tamamlandi
TOKI_2026_019809,Ege,Mugla,Sosyal Konut (Alt Gelir),321,1561000.0,4660,6.89,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_019810,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),2555,1321000.0,20708,12.34,10,132000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_019811,Ege,Izmir,Kentsel Donusum,1808,3131000.0,24291,7.44,20,626000.0,180,14000.0,Insaat Halinde
TOKI_2026_019812,Marmara,Istanbul,Sosyal Konut (Alt Gelir),180,1549000.0,6360,2.83,10,155000.0,240,6000.0,Tamamlandi
TOKI_2026_019813,Ege,Denizli,Sosyal Konut (Alt Gelir),1641,1495000.0,19664,8.35,10,149000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_019814,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,155,1868000.0,508,30.51,20,374000.0,180,8000.0,Insaat Halinde
TOKI_2026_019815,Marmara,Kirklareli,Sosyal Konut (Alt Gelir),172,1156000.0,1662,10.35,10,116000.0,240,4000.0,Insaat Halinde
TOKI_2026_019816,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1910,1234000.0,14198,13.45,10,123000.0,240,5000.0,Insaat Halinde
TOKI_2026_019817,Marmara,Tekirdag,Sosyal Konut (Alt Gelir),2850,1569000.0,35507,8.03,10,157000.0,240,6000.0,Insaat Halinde
TOKI_2026_019818,Ic Anadolu,Eskisehir,Sosyal Konut (Alt Gelir),1525,1196000.0,11518,13.24,10,120000.0,240,4000.0,Tamamlandi
TOKI_2026_019819,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2942,1112000.0,18460,15.94,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_019820,Ic Anadolu,Konya,Orta Gelir Konut,2636,1780000.0,5953,44.28,20,356000.0,180,8000.0,Tamamlandi
TOKI_2026_019821,Akdeniz,Antalya,Orta Gelir Konut,396,2606000.0,3904,10.14,20,521000.0,180,12000.0,Planlama Asamasinda
TOKI_2026_019822,Ege,Izmir,Kentsel Donusum,2026,3242000.0,16113,12.57,20,648000.0,180,14000.0,Insaat Halinde
TOKI_2026_019823,Akdeniz,Adana,Kentsel Donusum,2752,2404000.0,6441,42.73,20,481000.0,180,11000.0,Insaat Halinde
TOKI_2026_019824,Marmara,Yalova,Sosyal Konut (Alt Gelir),547,1207000.0,8412,6.5,10,121000.0,240,5000.0,Tamamlandi
TOKI_2026_019825,Karadeniz,Giresun,Sosyal Konut (Alt Gelir),1420,1207000.0,8029,17.69,10,121000.0,240,5000.0,Insaat Halinde
TOKI_2026_019826,Akdeniz,Adana,Sosyal Konut (Alt Gelir),863,1250000.0,4489,19.22,10,125000.0,240,5000.0,Insaat Halinde
TOKI_2026_019827,Akdeniz,Adana,Sosyal Konut (Alt Gelir),603,1246000.0,3472,17.37,10,125000.0,240,5000.0,Insaat Halinde
TOKI_2026_019828,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),2368,1248000.0,15076,15.71,10,125000.0,240,5000.0,Tamamlandi
TOKI_2026_019829,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),104,1278000.0,540,19.26,10,128000.0,240,5000.0,Insaat Halinde
TOKI_2026_019830,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2214,1136000.0,25118,8.81,10,114000.0,240,4000.0,Insaat Halinde
TOKI_2026_019831,Ege,Izmir,Kentsel Donusum,204,3323000.0,2243,9.09,20,665000.0,180,15000.0,Tamamlandi
TOKI_2026_019832,Ege,Izmir,Sosyal Konut (Alt Gelir),1221,1556000.0,14128,8.64,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_019833,Karadeniz,Bayburt,Sosyal Konut (Alt Gelir),178,1045000.0,767,23.21,10,105000.0,240,4000.0,Tamamlandi
TOKI_2026_019834,Karadeniz,Kastamonu,Sosyal Konut (Alt Gelir),2172,896000.0,8995,24.15,10,90000.0,240,3000.0,Tamamlandi
TOKI_2026_019835,Ic Anadolu,Cankiri,Sosyal Konut (Alt Gelir),2658,1006000.0,10624,25.02,10,101000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_019836,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1349,1556000.0,16675,8.09,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_019837,Güneydogu Anadolu,Sanliurfa,Orta Gelir Konut,1150,1769000.0,2700,42.59,20,354000.0,180,8000.0,Insaat Halinde
TOKI_2026_019838,Karadeniz,Kastamonu,Sosyal Konut (Alt Gelir),1941,1227000.0,13421,14.46,10,123000.0,240,5000.0,Tamamlandi
TOKI_2026_019839,Ic Anadolu,Eskisehir,Sosyal Konut (Alt Gelir),426,1199000.0,3175,13.42,10,120000.0,240,4000.0,Insaat Halinde
TOKI_2026_019840,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),975,1546000.0,16135,6.04,10,155000.0,240,6000.0,Insaat Halinde
TOKI_2026_019841,Marmara,Bursa,Sosyal Konut (Alt Gelir),354,1243000.0,8791,4.03,10,124000.0,240,5000.0,Tamamlandi
TOKI_2026_019842,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),299,1184000.0,4602,6.5,10,118000.0,240,4000.0,Tamamlandi
TOKI_2026_019843,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2796,1236000.0,29259,9.56,10,124000.0,240,5000.0,Insaat Halinde
TOKI_2026_019844,Ege,Izmir,Orta Gelir Konut,1164,3349000.0,16151,7.21,20,670000.0,180,15000.0,Insaat Halinde
TOKI_2026_019845,Marmara,Bursa,Kentsel Donusum,2742,2335000.0,29898,9.17,20,467000.0,180,10000.0,Insaat Halinde
TOKI_2026_019846,Marmara,Istanbul,Sosyal Konut (Alt Gelir),556,1961000.0,23949,2.32,10,196000.0,240,7000.0,Insaat Halinde
TOKI_2026_019847,Karadeniz,Sinop,Orta Gelir Konut,2353,1837000.0,11231,20.95,20,367000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_019848,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2107,1347000.0,15740,13.39,10,135000.0,240,5000.0,Insaat Halinde
TOKI_2026_019849,Marmara,Istanbul,Sosyal Konut (Alt Gelir),70,1739000.0,2702,2.59,10,174000.0,240,7000.0,Tamamlandi
TOKI_2026_019850,Marmara,Istanbul,Kentsel Donusum,1709,3125000.0,30195,5.66,20,625000.0,180,14000.0,Insaat Halinde
TOKI_2026_019851,Ic Anadolu,Aksaray,Kentsel Donusum,1920,1836000.0,4285,44.81,20,367000.0,180,8000.0,Insaat Halinde
TOKI_2026_019852,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2768,1831000.0,96967,2.85,10,183000.0,240,7000.0,Insaat Halinde
TOKI_2026_019853,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1948,1216000.0,12817,15.2,10,122000.0,240,5000.0,Tamamlandi
TOKI_2026_019854,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),2682,1357000.0,21970,12.21,10,136000.0,240,5000.0,Tamamlandi
TOKI_2026_019855,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2763,1331000.0,10902,25.34,10,133000.0,240,5000.0,Insaat Halinde
TOKI_2026_019856,Marmara,Bursa,Orta Gelir Konut,1270,2348000.0,11835,10.73,20,470000.0,180,10000.0,Tamamlandi
TOKI_2026_019857,Karadeniz,Corum,Sosyal Konut (Alt Gelir),1373,1250000.0,5874,23.37,10,125000.0,240,5000.0,Tamamlandi
TOKI_2026_019858,Güneydogu Anadolu,Siirt,Orta Gelir Konut,481,1907000.0,1123,42.83,20,381000.0,180,8000.0,Insaat Halinde
TOKI_2026_019859,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,101,1993000.0,255,39.61,20,399000.0,180,9000.0,Insaat Halinde
TOKI_2026_019860,Akdeniz,Isparta,Sosyal Konut (Alt Gelir),2708,1216000.0,10182,26.6,10,122000.0,240,5000.0,Insaat Halinde
TOKI_2026_019861,Marmara,Istanbul,Orta Gelir Konut,2484,3221000.0,51800,4.8,20,644000.0,180,14000.0,Insaat Halinde
TOKI_2026_019862,Marmara,Bursa,Sosyal Konut (Alt Gelir),1964,1245000.0,26888,7.3,10,125000.0,240,5000.0,Tamamlandi
TOKI_2026_019863,Dogu Anadolu,Agri,Sosyal Konut (Alt Gelir),2446,1157000.0,13160,18.59,10,116000.0,240,4000.0,Tamamlandi
TOKI_2026_019864,Ic Anadolu,Karaman,Orta Gelir Konut,1391,2154000.0,3093,44.97,20,431000.0,180,10000.0,Insaat Halinde
TOKI_2026_019865,Marmara,Bursa,Kentsel Donusum,1511,2546000.0,19451,7.77,20,509000.0,180,11000.0,Insaat Halinde
TOKI_2026_019866,Akdeniz,Mersin,Sosyal Konut (Alt Gelir),2396,1489000.0,13866,17.28,10,149000.0,240,6000.0,Tamamlandi
TOKI_2026_019867,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2403,1951000.0,76123,3.16,10,195000.0,240,7000.0,Tamamlandi
TOKI_2026_019868,Ic Anadolu,Kirikkale,Sosyal Konut (Alt Gelir),717,883000.0,3329,21.54,10,88000.0,240,3000.0,Tamamlandi
TOKI_2026_019869,Karadeniz,Rize,Orta Gelir Konut,1428,1742000.0,6597,21.65,20,348000.0,180,8000.0,Tamamlandi
TOKI_2026_019870,Ege,Mugla,Sosyal Konut (Alt Gelir),306,1560000.0,4270,7.17,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_019871,Dogu Anadolu,Van,Sosyal Konut (Alt Gelir),1862,1317000.0,9842,18.92,10,132000.0,240,5000.0,Tamamlandi
TOKI_2026_019872,Ic Anadolu,Kirsehir,Sosyal Konut (Alt Gelir),2272,894000.0,8403,27.04,10,89000.0,240,3000.0,Insaat Halinde
TOKI_2026_019873,Ic Anadolu,Ankara,Orta Gelir Konut,2638,3140000.0,24092,10.95,20,628000.0,180,14000.0,Tamamlandi
TOKI_2026_019874,Ic Anadolu,Kirsehir,Orta Gelir Konut,1430,1871000.0,6278,22.78,20,374000.0,180,8000.0,Tamamlandi
TOKI_2026_019875,Ic Anadolu,Ankara,Kentsel Donusum,2030,3538000.0,22465,9.04,20,708000.0,180,16000.0,Insaat Halinde
TOKI_2026_019876,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),429,1736000.0,5627,7.62,10,174000.0,240,7000.0,Insaat Halinde
TOKI_2026_019877,Dogu Anadolu,Hakkari,Kentsel Donusum,1346,1860000.0,5485,24.54,20,372000.0,180,8000.0,Insaat Halinde
TOKI_2026_019878,Ic Anadolu,Eskisehir,Orta Gelir Konut,833,2189000.0,2650,31.43,20,438000.0,180,10000.0,Insaat Halinde
TOKI_2026_019879,Marmara,Yalova,Sosyal Konut (Alt Gelir),638,1546000.0,8207,7.77,10,155000.0,240,6000.0,Tamamlandi
TOKI_2026_019880,Akdeniz,Adana,Sosyal Konut (Alt Gelir),1823,1377000.0,13842,13.17,10,138000.0,240,5000.0,Insaat Halinde
TOKI_2026_019881,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1363,1976000.0,59687,2.28,10,198000.0,240,7000.0,Insaat Halinde
TOKI_2026_019882,Ege,Usak,Sosyal Konut (Alt Gelir),682,1563000.0,7881,8.65,10,156000.0,240,6000.0,Insaat Halinde
TOKI_2026_019883,Akdeniz,Adana,Kentsel Donusum,230,2539000.0,812,28.33,20,508000.0,180,11000.0,Tamamlandi
TOKI_2026_019884,Güneydogu Anadolu,Sirnak,Sosyal Konut (Alt Gelir),2734,872000.0,15576,17.55,10,87000.0,240,3000.0,Tamamlandi
TOKI_2026_019885,Ic Anadolu,Karaman,Sosyal Konut (Alt Gelir),992,922000.0,5600,17.71,10,92000.0,240,3000.0,Tamamlandi
TOKI_2026_019886,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),576,1598000.0,8502,6.77,10,160000.0,240,6000.0,Tamamlandi
TOKI_2026_019887,Ic Anadolu,Cankiri,Sosyal Konut (Alt Gelir),1333,1006000.0,8051,16.56,10,101000.0,240,4000.0,Tamamlandi
TOKI_2026_019888,Marmara,Istanbul,Sosyal Konut (Alt Gelir),815,1954000.0,30350,2.69,10,195000.0,240,7000.0,Insaat Halinde
TOKI_2026_019889,Güneydogu Anadolu,Siirt,Kentsel Donusum,1352,2046000.0,5509,24.54,20,409000.0,180,9000.0,Insaat Halinde
TOKI_2026_019890,Dogu Anadolu,Agri,Sosyal Konut (Alt Gelir),2602,1292000.0,22319,11.66,10,129000.0,240,5000.0,Insaat Halinde
TOKI_2026_019891,Güneydogu Anadolu,Diyarbakir,Kentsel Donusum,1968,2059000.0,8876,22.17,20,412000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_019892,Marmara,Sakarya,Sosyal Konut (Alt Gelir),2745,1125000.0,24196,11.34,10,112000.0,240,4000.0,Tamamlandi
TOKI_2026_019893,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),267,1564000.0,4883,5.47,10,156000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_019894,Ege,Izmir,Sosyal Konut (Alt Gelir),1959,1785000.0,41570,4.71,10,179000.0,240,7000.0,Insaat Halinde
TOKI_2026_019895,Ege,Afyonkarahisar,Sosyal Konut (Alt Gelir),2269,1172000.0,36571,6.2,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_019896,Karadeniz,Amasya,Kentsel Donusum,1737,2083000.0,3995,43.48,20,417000.0,180,9000.0,Tamamlandi
TOKI_2026_019897,Akdeniz,Kahramanmaras,Sosyal Konut (Alt Gelir),1259,1516000.0,4563,27.59,10,152000.0,240,6000.0,Tamamlandi
TOKI_2026_019898,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2373,1254000.0,55000,4.31,10,125000.0,240,5000.0,Tamamlandi
TOKI_2026_019899,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),260,1241000.0,1586,16.39,10,124000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_019900,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),417,1527000.0,2118,19.69,10,153000.0,240,6000.0,Tamamlandi
TOKI_2026_019901,Dogu Anadolu,Elazig,Orta Gelir Konut,1364,1819000.0,5479,24.9,20,364000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_019902,Marmara,Bursa,Orta Gelir Konut,2120,2566000.0,15958,13.28,20,513000.0,180,11000.0,Tamamlandi
TOKI_2026_019903,Dogu Anadolu,Van,Orta Gelir Konut,2775,2176000.0,13690,20.27,20,435000.0,180,10000.0,Tamamlandi
TOKI_2026_019904,Ic Anadolu,Ankara,Kentsel Donusum,228,3326000.0,2509,9.09,20,665000.0,180,15000.0,Insaat Halinde
TOKI_2026_019905,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2909,1320000.0,27299,10.66,10,132000.0,240,5000.0,Tamamlandi
